"NIC" "TEX" "HOU" "FUE" "FOO" "ALC" "TOB" "CLO" "DUR" "TRA" "SER" "OGM" "AGE" "OCC" "ECP" "NOP" "NGW"
"227" 13.3 15.563 5.08 1.717 5.09 0 0 0 0.065 0.51 2.053 1.048 73 10 6 1 0
"228" 97.78 68.351 6.473 3.679 15.397 1.1 0 12.705 1.253 16.684 4.95 6.11 27 6 2 3 136.26
"229" 74.156 63.006 3.46 3.195 21.427 3.365 6.406 9.51 1.494 2.995 3.895 7.259 48 7 2 7 79.9
"230" 126.471 110.41 5.851 2.339 31.639 10.995 0 13.025 2.443 29.035 8.086 6.997 49 6 2 4 168.895
"231" 22.177 15.619 1.025 0.914 5.71 1.95 0 0.27 0.024 1.88 1.439 2.407 59 7 2 1 32.26
"232" 12.13 17.195 1.118 3.55 5.94 0 2.805 0.1 0.769 0.06 0.307 2.546 45 7 10 1 0
"233" 50.234 42.238 2.875 2.021 18.669 4.07 0 4.51 0.282 2.749 3.647 3.415 26 6 2 4 67.47
"234" 62.24 103.641 6.204 1.467 9.22 4.185 0 0 75.968 3.309 1.808 1.48 26 1 2 1 91.082
"235" 63.1 63.449 5.6 2.316 17.209 2.23 6.935 1.69 2.233 4.963 16.817 3.456 46 6 2 4 79.69
"236" 44.134 35.26 4.88 2.212 14.405 1.735 5.438 1.268 0 2.195 1.961 1.166 27 8 2 4 46.327
"237" 21.082 15.369 5.23 2.702 3.049 0.4 2.212 0 0.05 0.975 0.636 0.115 62 8 3 1 30.58
"238" 43.494 31.702 5.32 3.998 14.807 0.66 0 0.488 0 4.019 0.676 1.734 62 8 2 2 61.21
"239" 20.504 13.846 4.78 1.229 5.096 0 0 0 0 0 0.8 1.941 86 10 6 1 0
"240" 56.731 32.127 2.76 1.21 12.912 0.33 0 0.11 0.35 4.771 6.927 2.757 44 7 3 3 34.642
"241" 113.197 71.25 9.572 4.241 19.17 2.95 3.506 3.583 0.225 10.043 8.306 9.654 39 6 2 3 143.11
"242" 67.288 51.284 5.33 3.207 19.222 0.305 2.547 1.14 7.843 3.131 5.086 3.473 55 7 2 3 92.028
"243" 36.929 29.233 3.113 1.308 13.264 0 2.04 7.375 0.014 0.28 0.704 1.135 65 10 6 2 0
"244" 26.636 19.586 2.028 3.185 10.63 0 0 0.31 0 0 1.874 1.559 67 10 6 2 0
"245" 65.387 52.218 4.625 2.446 17.839 7.998 6.679 1.693 0.297 3.48 3.878 3.283 37 7 2 3 73.782
"246" 37.696 60.015 4.463 4.242 12.768 3.28 5.053 3.863 0.307 4.781 6.696 14.562 56 6 2 2 58.04
"247" 64.531 54.88 6.995 5.522 18.157 2.415 0 2.445 1.845 11.338 1.822 4.341 25 6 2 4 73.97
"248" 33.749 27.364 7.482 2.687 8.329 0 0 1.602 0.447 1.17 3.624 2.023 28 11 9 3 0
"249" 98.865 57.992 10.236 2.85 19.482 2.99 0 6 0.587 9.451 1.539 4.857 41 2 2 2 129.541
"250" 85.123 51.435 6.559 1.442 20.072 0.25 0 0 8.561 6.53 2.416 5.605 33 1 2 2 78.691
"251" 37.806 37.787 7.481 8.218 10.591 0 1.47 1.12 0.058 1.4 4.431 3.018 43 6 1 3 0
"252" 75.684 77.293 16.811 6.511 18.277 11.415 1.913 5.975 5.995 3.5 1.242 5.654 22 6 2 2 64.79
"253" 41.181 22.88 4.49 2.031 7.33 2.465 1.339 0 0.06 0.99 1.32 2.855 45 6 2 1 59.85
"254" 29.76 37.022 5.26 4.049 13.103 0.37 3.963 2.641 2.278 0.713 2.531 2.114 47 6 10 3 0
"255" 74.586 55.501 5.3 2.445 18.724 0.17 3.02 3.17 2.883 6.438 7.413 5.938 73 7 3 3 60.206
"256" 20.238 20.349 4.99 3.62 5.796 0 1.184 2.2 0.08 0.28 1.189 1.01 67 10 6 1 0
"257" 58.402 40.421 7.062 6.254 15.902 1.97 4.93 0.25 0 0.919 0.454 2.68 50 2 2 3 63.708
"258" 70.357 51.384 6.48 2.832 22.743 0.715 0 1.01 0.177 7.559 5.741 4.127 49 8 3 4 82.61
"259" 68.807 69.094 7.38 9.587 24.406 2.135 5.1 3.495 0.585 6.634 5.632 4.14 48 6 10 6 79.129
"260" 28.094 24.049 5.61 2.387 5.396 0 0 0.165 5.567 1.66 1.721 1.543 54 4 2 1 32.441
"261" 49.682 40.186 5.88 2.855 15.15 1 6.26 1.005 1.562 1.49 1.726 3.258 62 7 2 2 66.95
"262" 41.457 25.673 8.387 1.137 6.795 0 3.57 0 0 1.354 2.65 1.78 46 2 2 1 46.44
"263" 133.288 117.256 5.887 4.229 22.904 18.105 6.395 17.088 12.419 17.499 7.296 5.434 42 8 2 6 132.31
"264" 30.36 14.379 4.23 1.704 5.109 0 0 0 0.173 0 2.723 0.44 78 10 6 1 0
"265" 85.854 87.124 9.808 6.905 28.256 1.72 6.493 3.51 16.72 0.164 5.686 7.862 34 6 2 7 104.36
"266" 92.067 58.136 6.498 3.442 13.223 7.008 5.98 0.095 5.475 10.854 3.96 1.601 48 7 2 2 87.971
"267" 110.089 77.974 6.04 7.065 19.297 3.4 7.955 3.625 10.05 11.501 2.341 6.7 51 6 2 3 146.3
"268" 87.043 71.442 6.04 3.731 18.327 3.95 2.21 0.125 0.08 23.143 5.621 8.215 53 8 2 2 107.41
"269" 135.773 82.407 6.183 6.673 22.368 9.15 7.075 9.682 2.18 3.499 6.179 9.418 55 7 2 5 199.826
"270" 80.367 105.369 47.09 3.99 24.769 14.605 5.74 0 2.023 3.37 1.471 2.311 63 6 2 3 92.05
"271" 58.554 65.906 6.317 1.45 12.723 0.915 0 2.203 0.096 38.45 0.377 3.375 38 3 3 4 69.519
"272" 55.7 61.302 8.975 4.064 12.976 2.511 0 3.398 7.6 0.539 2.287 18.952 34 7 3 4 14.07
"273" 91.401 66.189 5.944 4.525 20.236 6.29 1.53 0.225 4.829 12.894 4.593 5.123 48 6 2 4 116.51
"274" 27.793 17.784 5.004 1.282 3.575 0.5 0 0 0.154 0 6.589 0.68 84 10 6 1 0
"275" 48.752 53.198 6.913 1.909 6.697 1.55 1.623 10.25 0.062 20.668 1.306 2.22 70 10 6 1 0
"276" 16.4 6.498 1.62 0.459 3.342 0 0 0 0.233 0 0.346 0.498 67 10 6 1 0
"277" 56.808 32.519 4.623 1.623 12.297 0 1.02 2.088 0.15 1.253 2.951 6.514 41 6 2 5 62.55
"278" 99.184 89.597 14.902 2.332 25.718 5.485 5.4 5.585 15.022 4.147 5.73 5.276 44 6 2 5 117.654
"279" 37.3 27.77 3.422 2.398 12.86 0.065 1.264 3.36 0.677 0.75 1.459 1.515 52 6 2 2 47.2
"280" 13.722 8.817 1.846 2.408 1.677 0 0 0 0.157 1.08 1.004 0.645 61 10 6 1 0
"281" 39.073 33.857 10.455 3.038 7.32 2.938 1.425 0 0.077 3.951 3.275 1.378 66 10 6 2 5
"282" 78.023 40.912 15.933 8.22 8.015 1.86 1.53 0 0.295 0.019 3.482 1.558 68 11 8 2 0
"283" 100.126 86.341 5.315 4.575 27.848 6.865 0 23.315 3.193 5.636 4.435 5.159 61 7 2 4 128.178
"284" 55.182 34.425 4.422 3.556 14.003 0 2.685 1.083 0.327 3.746 2.936 1.667 31 6 2 4 55.477
"285" 51.02 97.74 15.668 1.601 10.778 0 0 0.485 64.322 2.246 0.681 1.959 74 10 6 3 0
"286" 40.481 43.662 5.405 9.373 6.958 1.33 3.08 0.703 0 15.126 0.564 1.123 19 7 2 3 57.28
"287" 86.374 102.798 6.955 9.803 40.194 9.998 4.9 5.805 1.857 4.874 8.005 10.407 44 4 2 5 104.379
"288" 62.538 45.209 8.645 6.216 11.353 0 1.56 0 0.068 12.793 2.234 2.34 31 2 2 3 75
"289" 86.109 117.256 11.875 2.373 29.285 1.945 5.88 10.765 1.827 23.958 17.915 11.433 74 10 6 4 17.286
"290" 31.203 25.539 4.713 1.584 10.707 1.66 0 0 0.077 0.65 4.962 1.186 60 2 1 2 0
"291" 94.275 51.328 7.973 1.89 19.086 0.96 0 0.805 0.114 14.155 2.288 4.057 44 3 2 4 103.844
"292" 57.403 36.108 5.6 5.64 15.276 0 2.268 1.673 1.31 1.32 0.09 2.931 36 1 10 5 0
"293" 75.458 35.809 3.466 2.643 13.331 2.79 0.85 0 1.256 6.122 2.933 2.418 31 2 1 5 10
"294" 37.479 59.95 5.754 4.743 22.9 0.92 0 3.375 9.3 4.659 4.954 3.345 59 8 2 2 51.34
"295" 37.613 26.795 5.122 2.528 3.066 0 0 11.845 0.96 0.522 0.784 1.968 58 7 2 1 29.63
"296" 56.152 36.975 5.178 3.367 11.573 5.295 2.435 3.475 0.14 2.1 1.689 1.723 63 8 2 2 46.26
"297" 18.09 23.801 4.61 2.135 5.823 1.26 0 0 6.95 0.48 0.868 1.675 66 10 6 1 0
"298" 148.206 136.567 7.943 2.224 32.124 27.374 17.532 20.99 2.441 8.295 9.686 7.958 53 8 2 6 212.19
"299" 131.595 106.337 17.119 6.769 26.791 2.275 6.514 8.315 5.125 22.03 7.962 3.437 41 1 4 4 153.629
"300" 127.646 67.293 13.281 3.883 21.953 0.395 2.475 0 0.308 13.631 8.144 3.223 53 4 2 2 146.351
"301" 33.019 30.694 6.64 1.84 13.901 0.99 0 0 0.786 0.28 3.437 2.82 69 8 3 2 13.7
"302" 20.999 11.137 3.57 1.873 3.274 0 0 0 0.048 0.12 1.539 0.713 65 10 6 1 0
"303" 17.171 16.499 3.3 2.164 5.62 0 0 0 0.058 0 3.031 2.326 76 10 6 1 0
"304" 55.25 71.305 10.36 1.538 13.711 0 4.305 5.79 15.077 2.251 4.496 13.777 31 4 2 3 42.826
"305" 71.597 88.088 10.007 8.056 25.972 5.245 3.591 2.805 1 17.271 8.279 5.862 48 2 2 5 86.266
"306" 73.806 65.498 18.513 3.06 15.932 0.6 2.855 7.64 0.727 5.442 6.634 4.095 47 6 2 4 81.9
"307" 49.032 33.059 9.789 3.049 9.211 0.753 0 0.2 0.293 2.873 5.591 1.3 73 10 6 2 0
"308" 75.848 73.126 12.445 2.822 14.205 2.45 4.283 7.368 8.603 9.04 4.161 7.749 40 4 2 4 81.939
"309" 58.273 43.138 13.256 2.529 9.844 0 2.53 4.42 0.497 4.482 3.019 2.561 39 7 2 3 62.336
"310" 69.665 79.509 11.695 1.986 17.03 0.34 4.603 17.515 1.817 9.092 7.665 7.766 50 6 2 4 69.171
"311" 100.179 85.079 8.453 2.802 17.516 11.313 0 8.235 7.925 13.067 10.332 5.436 49 6 1 3 82.078
"312" 29.02 38.585 5.92 1.325 5.623 6.025 3.26 10.875 0.205 0.949 0.51 3.893 55 7 2 1 43.25
"313" 75.918 45.597 9.999 1.175 10.202 4.615 0 5.375 3.167 7.688 1.498 1.878 26 3 2 2 93.622
"314" 59.049 71.117 14.51 0.875 10.682 3.163 2.71 18.4 5.573 8.202 3.254 3.748 21 1 2 2 82.105
"315" 38.359 91.163 8.592 3.385 29.608 8.005 3.045 3.5 1.387 24.045 5.621 3.975 47 2 2 1 54.267
"316" 34.454 313.777 9.741 2.52 6.991 0 0 8.915 0.925 0.27 278.575 5.84 71 11 8 1 0
"317" 71.213 46.687 11.972 2.357 4.316 0 0 0 0.288 21.694 3.582 2.478 37 7 2 1 91.096
"318" 53.467 45.495 5.312 2.913 12.744 0 2.658 5.876 2.834 5.94 3.954 3.264 39 6 2 3 62.53
"319" 48.929 52.765 12.156 1.768 11.142 0 0 0 21.795 0 1.934 3.97 68 10 6 2 0
"320" 100.845 81.474 10.476 3.677 20.108 0.425 0 20.451 0.892 11.187 8.922 5.336 32 2 2 5 123.621
"321" 40.16 58.95 2.948 3.682 19.287 4.54 0 1.033 4.205 14.355 4.501 4.399 21 6 2 2 45
"322" 64.157 70.047 6.86 4.22 11.583 0 4.16 1.475 12.548 19.035 6.053 4.113 55 7 2 2 95.1
"323" 19.7 19.384 5.7 3.762 4.878 0 0 0.888 2.337 0.04 1.479 0.3 68 10 6 1 0
"324" 83.835 68.919 6.325 3.653 26.853 9.045 3.652 0 1.925 7.263 5.513 4.69 61 4 2 4 109.505
"325" 60.957 68.086 6.2 4.478 19.779 3.045 6.093 0.695 2.33 14.054 7.267 4.145 39 6 2 5 72.96
"326" 31.028 88.738 6.705 6.597 28.42 1.75 4.79 1.235 23.309 3.075 8.232 4.625 60 10 7 3 0
"327" 34.35 21.585 2.375 3.625 8.888 0.91 0.105 0 0 0.15 4.357 1.175 44 8 2 4 30
"328" 57.73 51.268 12.907 2.984 10.684 1.34 0 3.5 3.036 9.93 3.033 3.854 32 4 2 3 61.498
"329" 95.274 79.174 6.394 1.779 18.478 13.476 7.295 5.152 0 17.065 4.564 4.971 57 6 2 3 129.44
"330" 16.143 19.351 6.335 3.333 3.196 0 0 0 0.077 0.16 3.385 2.865 66 10 6 1 0
"331" 62.643 40.771 7.898 3.898 14.76 0.34 0 0.44 4.459 1.295 2.996 4.685 28 4 2 4 67.322
"332" 48.119 56.791 3.211 3.786 14.829 9.018 4.708 2.52 0.1 14.416 1.622 2.581 30 8 4 4 62
"333" 18.8 13.445 0.39 5.35 4.601 0.79 0 0.31 0.76 0 1.244 0 57 8 3 1 5.5
"334" 62.553 82.148 5.455 2.605 20.568 5.995 5.225 27.175 2.37 3.15 6.361 3.244 43 8 2 3 82.43
"335" 69.898 40.379 5.98 3.039 14.743 1.26 0 0.25 3.796 1.4 6.413 3.498 27 6 2 3 72.25
"336" 19.95 20.177 4.595 2.342 5.337 0 0 2.569 0 0.22 2.801 2.313 71 11 8 1 0
"337" 64.407 49.382 4.24 5.404 13.332 1.455 0 3.97 2.864 13.535 0.643 3.939 22 1 2 2 83.785
"338" 80.641 48.415 6.886 2.507 13.852 1.475 0.975 0.338 6.516 8.272 6.017 1.577 39 6 2 4 91.099
"339" 66.46 47.97 5.45 4.439 10.813 7.167 4.845 2.51 1.409 2.5 4.944 3.893 56 6 2 3 56.14
"340" 71.696 53.492 9.473 4.854 14.333 0.49 0.49 7.36 3.103 2.025 5.966 5.398 31 6 2 4 77.35
"341" 20.925 13.619 5.63 1.841 3.257 0 0 0 0.02 0.62 1.886 0.365 80 11 8 1 0
"342" 17.795 16.668 3.794 4.225 3.555 2.02 1.978 0 0 0.23 0.066 0.8 65 10 6 1 0
"343" 22.743 15.715 6.231 2.72 2.677 1.975 1.442 0 0 0 0 0.67 86 10 6 1 0
"344" 54.325 33.88 6.73 3.014 8.107 3.38 4.61 0 2.75 1.95 1.399 1.94 62 1 10 3 0
"345" 46.765 53.534 12.314 3.123 12.483 0 2.885 10.562 0.105 0.335 7.445 4.282 27 7 3 4 13.5
"346" 21.2 21.992 6.785 2.919 6.907 0 1.36 1.3 0.35 0.68 0.81 0.881 70 10 6 2 0
"347" 32.98 42.854 7.375 3.4 17.015 0 0 2.475 1.325 0.885 8.629 1.75 36 7 2 3 39.4
"348" 28.675 23.596 5.557 1.664 4.047 0 0 4.915 0.385 2.19 3.538 1.3 53 4 2 1 36.2
"349" 13.3 9.933 3.849 3.1 2.364 0 0 0 0 0 0.175 0.445 79 10 6 1 0
"350" 15 9.244 1.145 1.156 3.232 0 0 0 0.118 0.3 2.183 1.11 43 4 10 1 0
"351" 13.55 8.42 1.586 1.847 3.663 0 0 0 0.192 0 0.772 0.36 89 10 6 1 0
"352" 46.82 37.988 6.83 1.578 17.938 4.28 2.044 0.73 0 0.325 2.775 1.488 31 7 2 4 56.45
"353" 76.524 77.026 8.702 3.054 27.583 4.97 2.766 18.35 0.25 3.5 1.968 5.883 45 6 2 6 81.635
"354" 28.707 26.843 4.61 1.919 9.942 0 2.984 0.3 0.415 0.36 2.999 3.314 72 10 6 2 0
"355" 19.7 26.672 6 4.209 12.183 0 0 0 0.178 0.04 1.437 2.625 63 10 6 1 0
"356" 16.485 13.92 5.668 1.096 5.226 0 0 0 0.077 0 0.498 1.355 77 10 6 1 0
"357" 41.065 43.682 8.3 2.526 18.502 0.4 0 7.788 0.15 2.365 1.463 2.188 45 11 9 4 10.5
"358" 44.423 38.024 7 3.4 9.325 1.16 2.09 1.6 0.096 5.35 5.118 2.885 56 4 2 1 57.692
"359" 88.487 70.899 10.44 2.083 22.721 4.355 0 0.43 9.402 12.351 5.549 3.568 31 6 1 5 43.29
"360" 29.749 61.293 8.192 2.91 10.619 2.68 1.801 7.95 0 3.877 1.57 21.694 21 11 9 2 0
"361" 15.154 59.715 4.096 1.263 5.007 0 0 0 44.995 0.58 0.263 3.511 20 11 9 1 0
"362" 14.769 15.452 4.096 1.058 5.431 1.233 0 1.495 0 0.625 0.588 0.926 19 11 9 1 0
"363" 59.984 66.11 11.366 4.521 24.524 0.75 7.564 5.4 0.144 5.928 3.278 2.635 39 6 2 4 68.301
"364" 26.34 20.988 4.628 1.23 9.268 0 1.25 0.57 0 0.12 2.489 1.433 85 10 6 2 0
"365" 70.243 63.863 5.71 7.376 24.137 3.96 5.895 1.125 0.3 0.838 8.992 5.53 56 2 2 2 85.289
"366" 248.841 101.014 16.215 3.484 34.642 12.03 4.813 11.825 7.116 0.992 4.231 5.666 36 2 2 5 243.59
"367" 74.848 44.933 8.044 2.831 15.008 3.19 0.794 1.325 0.164 5.419 4.745 3.413 28 6 2 2 98.769
"368" 28.221 26.333 8.166 2.237 5.688 0.4 0 3.35 0.096 0.22 4.063 2.113 68 10 6 1 0
"369" 38.663 21.861 6.769 2.567 6.315 0 0.79 0.725 0.821 0.08 2.204 1.59 71 11 8 1 0
"370" 21.277 12.594 1.4 0.691 7.052 0 0.275 0.79 0.029 0.16 1.424 0.773 75 10 6 2 0
"371" 105.916 71.619 11.092 5.55 31.524 3.61 0.25 3.735 5.38 1.236 5.13 4.112 45 2 1 5 24.18
"372" 60.734 37.286 10.445 3.642 10.624 0 2.912 1.625 0.144 2.92 2.811 2.163 64 7 5 2 58.26
"373" 54.205 47.075 8.052 3.154 17.577 0.63 3.74 4.768 1.308 3.67 2.403 1.773 51 6 2 4 60.232
"374" 26.427 19.953 5.761 1.254 5.922 0.57 1.839 1.34 0.315 0.84 0.602 1.51 78 10 6 2 0
"375" 53.006 51.068 6.634 4.233 19.549 0.805 5.46 5.193 0.23 5.078 1.181 2.705 31 6 10 4 59.55
"376" 46.577 49.899 4.596 2.923 16.322 2.62 2.136 9.95 0.3 1.058 5.179 4.815 42 6 2 3 54.91
"377" 41.007 25.929 5.89 2.285 8.028 0 5.999 0.54 0.058 1.91 1.019 0.2 57 7 10 2 39.16
"378" 109.644 74.782 10.538 3.711 20.647 0.425 2.43 2.08 0.565 14.012 16.627 3.747 51 4 2 3 126.713
"379" 71.081 35.667 0 3.734 22.412 0 0 0.281 0.208 0 2.288 6.744 43 6 1 3 29
"380" 64.888 35.989 15.595 0 8.625 2.153 0 0.05 0 1.29 7.278 0.998 26 6 2 3 84.802
"381" 21.294 16.362 7.832 1.063 7 0 0 0 0.048 0.04 0.379 0 80 10 6 1 0
"382" 17 10.087 3.6 1.164 3.736 0 0 0 0.07 0 1.077 0.44 77 11 8 1 0
"383" 56.214 50.802 6.559 5.992 18.016 2.18 7.089 2.865 0.21 2.265 2.745 2.881 35 6 2 5 59.681
"384" 55.695 55.175 13.328 3.474 9.82 0.725 0 16.225 0.183 4.304 4.386 2.73 79 10 6 2 0
"385" 20.557 23.567 7.403 1.187 4.994 0 0 0 7.083 0 0.49 2.41 71 10 6 1 0
"386" 25.261 18.455 6.973 1.804 6.982 0 0 0 0.096 0 1.771 0.829 71 10 6 1 0
"387" 102.484 93.325 28.652 5.063 19.879 0.35 4.2 0.2 8.231 16.746 6.128 3.876 63 7 2 3 128.53
"388" 301.311 96.96 12.775 4.692 25.291 5.595 8.152 0.745 0.106 10.549 25.026 4.029 38 2 1 5 37.115
"389" 21.83 25.74 7.201 2.098 8.256 0.335 0.3 0.65 3.095 0.66 1.842 1.303 64 11 8 1 0
"390" 17.225 15.017 1.232 2.847 8.251 0 0 0 0 0 0.645 2.042 70 11 8 1 0
"391" 40.067 33.086 10.24 4.375 6.798 0.08 3.7 0 1.233 0 4.825 1.835 71 10 6 1 0
"392" 80.631 67.794 18.616 6.328 18.377 0 1.93 0 0.096 6.943 5.914 9.59 27 6 1 4 0
"393" 19.85 18.827 5.3 1.65 7.353 0 0 0 0.13 0 0.374 4.02 83 11 8 1 0
"394" 40.97 36.988 9.938 3.714 8.348 7.545 1.85 0.39 0.246 0.185 2.417 2.355 74 10 6 2 0
"395" 61.446 42.817 7.098 5.049 10.752 3.655 3.844 3.66 0.554 2.597 3.14 2.468 22 7 2 2 89.8
"396" 67.515 26.96 9.343 1.259 8.505 1.705 0 0 0.377 2.483 2.788 0.5 74 10 6 2 0
"397" 30.049 29.774 8.905 5.648 8.679 0 2.31 0 0.175 0.105 2.385 1.567 66 10 6 2 0
"398" 33.864 51.371 11.079 4.61 16.469 2.81 4.76 1.67 1.144 2.319 2.498 4.012 41 6 1 5 0
"399" 51.284 31.592 5.405 1.33 7.458 0.545 0.088 2.745 0.075 9.265 0.911 3.77 20 6 2 2 55.796
"400" 77.12 68.048 4.68 2.527 10.426 2.655 9.993 2.937 6.274 12.748 12.897 2.911 59 1 2 2 106.978
"401" 19.889 19.866 5.51 4.575 6.213 0 0 0.275 0.16 0.12 0.616 2.397 64 10 6 1 0
"402" 7.85 25.873 5.77 0.837 8.138 1.585 0.795 3.375 2.25 0 0.698 2.425 71 10 6 1 0
"403" 130.437 93.609 9.083 1.968 20.544 5.715 9.041 3.4 11.484 15.134 7.067 10.173 62 7 2 4 192.861
"404" 122.427 58.826 10.437 5.561 20.657 6.208 1.355 2.25 1.323 3.55 2.259 5.226 46 7 2 4 113.46
"405" 15.548 9.057 0.392 1.275 5.591 0 0 0 0.096 0 0.842 0.861 73 11 8 1 0
"406" 27.61 22.637 1.59 2.927 7.942 0 4.62 0 0.887 1.2 1.389 2.082 55 8 10 2 18.9
"407" 39.1 35.945 2.24 5.966 14.5 0 2.433 6.08 0.65 1.225 1.993 0.858 58 7 3 2 28.2
"408" 82.839 40.825 5.55 3.676 15.017 0 0 0.395 7.682 2.43 4.595 1.48 28 1 2 2 108.005
"409" 80.183 111.003 5.3 1.769 16.608 18.78 3.63 16.245 0 21.217 26.574 0.88 34 6 2 2 84.55
"410" 55.86 27.593 3.27 5.554 9.62 0 7.036 0.12 0.045 0 0.434 1.514 34 6 10 5 0
"411" 17.35 19.082 3 3.746 7.942 0 0.685 0 0.215 0.24 2.194 1.06 51 11 9 1 0
"412" 73.275 48.735 7.385 0.775 11.655 5.488 1.531 0.125 0.515 12.745 7.006 1.51 24 1 2 2 103.097
"413" 18.688 14.202 7.193 1.841 3.745 0 0 0 0.1 0 0.752 0.571 80 11 8 1 0
"414" 74.71 99.422 10.26 3.792 26.854 12.05 8.934 6.247 4.175 11.23 6.549 9.331 42 7 2 4 86.59
"415" 30.506 28.151 9.505 2.423 9.687 0 0 0.375 0.752 0 3.466 1.943 70 10 6 2 0
"416" 63.641 46.419 9.314 3.125 12.055 4.15 0.315 8.534 1.044 2.329 3.193 2.36 26 4 2 3 76.077
"417" 58.639 46.901 7.75 3.491 22.414 2.185 0 0.25 0.198 2.689 3.139 4.785 53 7 10 5 0
"418" 24.631 41.629 3.673 1.514 15.56 0 0.3 5.218 3.348 2.85 6.102 3.064 70 10 6 1 0
"419" 56.039 77.996 4.385 7.29 17.198 0.82 9.751 8.02 16.717 3.884 5.724 4.207 44 6 10 6 15.75
"420" 68.595 79.404 5.57 6.097 32.526 3.875 8.463 2.91 0.645 4.092 9.775 5.451 49 6 2 4 105.55
"421" 53.111 26.765 5.577 4.764 8.108 1.1 0 0 0.319 0.79 3.471 2.636 70 7 3 2 19.12
"422" 90.637 87.042 10.134 4.722 25.02 11.36 3.295 10.933 3.582 5.559 5.72 6.717 45 7 2 4 120.259
"423" 114.034 97.71 21.4 2.493 23.07 0.6 4.5 5.235 12.61 19.596 2.731 5.475 55 6 2 3 152.799
"424" 101.241 96.509 7.44 4.038 27.493 10.285 1.87 9.01 7.704 6.14 8.212 14.317 45 7 2 5 115.672
"425" 24.056 30.438 13.56 7.219 4.47 0 0 1.14 0 0 2.546 1.503 77 11 8 1 0
"426" 95.511 85.88 16.76 4.522 11.205 1.89 2.054 0 2.849 37.965 5.704 2.931 40 7 2 4 108.29
"427" 19.97 17.487 4.89 4.6 5.96 0 0.595 0 0 0 0.794 0.648 76 11 8 1 0
"428" 35.92 21.265 8.15 2.521 6.212 0 0 0.17 0.845 0.96 0.931 1.476 60 8 2 1 30.47
"429" 52.202 47.216 7.21 3.366 10.773 7.145 3.914 0.3 3.078 0.18 10.382 0.868 52 6 2 2 62.21
"430" 29.546 27.011 3.01 2.741 9.451 1.675 0 0.9 0.048 4.164 2.791 2.231 71 10 6 2 0
"431" 42.961 35.58 8.885 4.904 10.683 0 3.24 0.75 0 3.376 2.233 1.509 27 4 10 4 31.615
"432" 65.445 55.501 8.158 3.923 18.706 2.81 3.06 0.3 0.196 7.604 3.883 6.861 27 6 2 4 75.41
"433" 75.847 67.728 7.775 5.396 12.292 8.34 0 4.615 4.624 18.204 2.752 3.73 36 6 2 3 109.2
"434" 16.78 15.187 1.366 2.628 6.41 0 0 0 2.03 0 1.224 1.529 73 10 6 1 0
"435" 33.2 36.985 4.89 6.109 15.282 0.84 2.465 3.05 0 1.68 0.789 1.88 43 6 4 4 34.5
"436" 35.49 40.846 2.35 3.781 15.042 7.375 5.613 0 2.56 0.66 1.504 1.961 26 6 2 4 43.154
"437" 85.858 75.223 7.35 4.809 26.602 6.759 0 5.865 3.842 7.284 9.652 3.06 46 6 2 4 110.1
"438" 61.576 87.833 5.89 7.343 27.2 10.791 2.53 1.935 3.56 14.075 9.674 4.835 39 1 2 7 75.386
"439" 50.921 37.997 3.5 4.25 10.776 0 7.18 0.375 1.813 0 5.424 4.679 84 10 6 3 47.13
"440" 23.677 20.422 1.13 4.591 9.918 0 2.06 0 0.08 0 1.064 1.579 74 10 6 2 0
"441" 38.925 29.882 4.982 1.621 14.804 0 3.13 0 0.457 2.663 0.75 1.475 55 7 4 2 46.586
"442" 82.314 82.529 18.947 13.598 7.966 2.915 4.248 1.025 2.16 10.175 19.382 2.113 40 7 2 3 130.492
"443" 31.563 33.574 5.468 4.106 9.897 0 0 3.495 0.144 3.445 4.566 2.453 71 10 6 2 0
"444" 24.857 25.608 2.499 4.944 9.397 0.8 1.88 0.095 0 0.18 2.617 3.196 69 10 6 2 0
"445" 118.094 128.669 5.076 3.633 36.406 10.385 11.49 27.615 3.794 10.084 9.562 10.624 44 6 2 10 132.563
"446" 62.947 57.258 5.09 2.769 12.365 8.72 7.908 2.66 1.317 7.008 5.361 4.06 33 7 2 5 83.94
"447" 95.673 41.239 8.855 3.458 10.476 0.296 0 0.495 0.501 4.664 0.649 11.845 87 11 8 3 58.51
"448" 53.413 72.312 25.55 0 10.449 0.15 4.338 0.56 18.565 5.275 6.45 0.975 20 7 2 3 69.118
"449" 38.7 31.992 5.745 0.958 5.089 0.11 1.25 0 0.087 15.062 1.83 1.861 26 3 2 1 53.157
"450" 56.1 68.034 10 1.85 10.196 6.48 9.86 18.14 0 2.869 4.153 4.486 48 6 2 2 81.61
"451" 30.21 20.921 6.744 1.981 9 0 0 0 0 0.16 2.356 0.68 71 10 6 2 0
"452" 61.933 60.381 3.688 3.535 18.381 0 0 12.839 4.77 3.43 1.997 11.741 34 11 9 4 0
"453" 12.372 19.09 3.177 1.132 6.832 0 2.175 0 0.144 1 3.755 0.875 51 8 3 1 16.8
"454" 14.33 23.305 3.392 1.132 6.44 0.2 3.51 1.795 0 0.2 3.395 3.241 60 11 8 1 0
"455" 62.938 47.363 6.6 5.105 13.84 0 6.863 0.25 2.17 6.516 2.681 3.338 40 6 2 4 84.62
